study_id,agent_id,day,activate_friends,choice_1_friends,initial_choice,last_choice,choice
Bamberg_3,9,5,3,0,0,0,0
Bamberg_3,9,6,4,0,0,0,0
Bamberg_3,9,7,2,0,0,0,0
Bamberg_3,9,8,3,0,0,0,0
Bamberg_3,9,9,4,0,0,0,0
Bamberg_3,9,10,2,0,0,0,0
Bamberg_3,9,11,0,0,0,0,0
Bamberg_3,9,12,3,0,0,0,0
Bamberg_3,9,13,2,0,0,0,0
Bamberg_3,9,14,1,0,0,0,0
Bamberg_3,9,15,3,0,0,0,0
Bamberg_3,9,16,3,0,0,0,0
Bamberg_3,9,17,4,0,0,0,0
Bamberg_3,9,18,4,0,0,0,0
Bamberg_3,9,19,3,0,0,0,0
Bamberg_3,9,20,3,0,0,0,0
Bamberg_3,9,21,2,0,0,0,0
Bamberg_3,9,22,3,0,0,0,0
Bamberg_3,9,23,1,0,0,0,0
Bamberg_3,9,24,4,1,0,0,0
Bamberg_3,9,25,1,0,0,0,0
Bamberg_3,9,26,0,0,0,0,0
Bamberg_3,9,27,2,1,0,0,0
Bamberg_3,9,28,2,0,0,0,0
Bamberg_3,9,29,3,0,0,0,0
Bamberg_3,9,30,3,0,0,0,0
Bamberg_3,10,3,3,0,0,0,0
Bamberg_3,10,4,1,0,0,0,0
Bamberg_3,10,5,8,0,0,0,0
Bamberg_3,10,6,7,1,0,0,0
Bamberg_3,10,7,5,0,0,0,0
Bamberg_3,10,8,6,1,0,0,0
Bamberg_3,10,9,6,1,0,0,0
Bamberg_3,10,10,6,0,0,0,0
Bamberg_3,10,11,6,1,0,0,0
Bamberg_3,10,12,6,1,0,0,0
Bamberg_3,10,13,3,0,0,0,0
Bamberg_3,10,14,1,0,0,0,0
Bamberg_3,10,15,6,0,0,0,0
Bamberg_3,10,16,5,0,0,0,0
Bamberg_3,10,17,3,0,0,0,0
Bamberg_3,10,18,5,0,0,0,0
Bamberg_3,10,19,5,0,0,0,0
Bamberg_3,10,20,4,1,0,0,0
Bamberg_3,10,21,4,1,0,0,0
Bamberg_3,10,22,4,0,0,0,0
Bamberg_3,10,23,4,1,0,0,1
Bamberg_3,10,24,5,0,0,1,1
Bamberg_3,10,25,6,0,0,1,1
Bamberg_3,10,26,3,1,0,1,1
Bamberg_3,10,27,4,0,0,1,1
Bamberg_3,10,28,2,0,0,1,1
Bamberg_3,10,29,4,1,0,1,1
Bamberg_3,10,30,2,1,0,1,1
Bamberg_3,11,3,5,0,0,0,0
Bamberg_3,11,4,4,1,0,0,0
Bamberg_3,11,5,4,0,0,0,0
Bamberg_3,11,6,4,0,0,0,0
Bamberg_3,11,7,1,1,0,0,0
Bamberg_3,11,8,0,0,0,0,0
Bamberg_3,11,9,3,0,0,0,0
Bamberg_3,11,10,2,0,0,0,0
Bamberg_3,11,11,4,1,0,0,0
Bamberg_3,11,12,2,1,0,0,0
Bamberg_3,11,13,3,1,0,0,0
Bamberg_3,11,14,5,2,0,0,0
Bamberg_3,11,15,3,2,0,0,0
Bamberg_3,11,16,3,1,0,0,0
Bamberg_3,11,17,5,1,0,0,0
Bamberg_3,11,18,3,0,0,0,0
Bamberg_3,11,19,1,0,0,0,0
Bamberg_3,11,20,3,1,0,0,0
Bamberg_3,11,21,3,0,0,0,0
Bamberg_3,11,22,1,0,0,0,0
Bamberg_3,11,23,3,1,0,0,0
Bamberg_3,11,24,2,1,0,0,0
Bamberg_3,11,25,1,0,0,0,0
Bamberg_3,11,26,1,1,0,0,0
Bamberg_3,11,27,4,3,0,0,0
Bamberg_3,11,28,1,0,0,0,1
Bamberg_3,11,29,2,1,0,1,0
Bamberg_3,11,30,1,0,0,0,0
Bamberg_3,12,3,5,1,0,0,0
Bamberg_3,12,4,4,0,0,0,0
Bamberg_3,12,5,6,1,0,0,0
Bamberg_3,12,6,4,0,0,0,0
Bamberg_3,12,7,6,1,0,0,0
Bamberg_3,12,8,3,1,0,0,0
Bamberg_3,12,9,3,1,0,0,0
Bamberg_3,12,10,4,0,0,0,0
Bamberg_3,12,11,4,0,0,0,0
Bamberg_3,12,12,4,0,0,0,0
Bamberg_3,12,13,3,0,0,0,0
Bamberg_3,12,14,2,0,0,0,0
Bamberg_3,12,15,5,2,0,0,0
Bamberg_3,12,16,2,0,0,0,0
Bamberg_3,12,17,6,1,0,0,0
Bamberg_3,12,18,2,0,0,0,0
Bamberg_3,12,19,3,2,0,0,0
Bamberg_3,12,20,5,0,0,0,0
Bamberg_3,12,21,4,1,0,0,0
Bamberg_3,12,22,4,1,0,0,0
Bamberg_3,12,23,6,1,0,0,0
Bamberg_3,12,24,4,1,0,0,0
Bamberg_3,12,25,3,1,0,0,0
Bamberg_3,12,26,2,1,0,0,0
Bamberg_3,12,27,0,0,0,0,0
Bamberg_3,12,28,4,2,0,0,0
Bamberg_3,12,29,2,0,0,0,0
Bamberg_3,12,30,2,0,0,0,0
Bamberg_3,13,3,5,2,0,0,0
Bamberg_3,13,4,2,0,0,0,0
Bamberg_3,13,5,3,1,0,0,0
Bamberg_3,13,6,5,1,0,0,1
Bamberg_3,13,7,3,1,0,1,1
Bamberg_3,13,8,2,1,0,1,1
Bamberg_3,13,9,2,1,0,1,1
Bamberg_3,13,10,2,2,0,1,1
Bamberg_3,13,11,4,1,0,1,1
Bamberg_3,13,12,1,0,0,1,1
Bamberg_3,13,13,2,1,0,1,1
Bamberg_3,13,14,4,1,0,1,1
Bamberg_3,13,15,4,3,0,1,1
Bamberg_3,13,16,1,1,0,1,1
Bamberg_3,13,17,4,2,0,1,1
Bamberg_3,13,18,4,2,0,1,1
Bamberg_3,13,19,4,2,0,1,1
Bamberg_3,13,20,3,2,0,1,1
Bamberg_3,13,21,2,1,0,1,1
Bamberg_3,13,22,1,1,0,1,1
Bamberg_3,13,23,5,2,0,1,1
Bamberg_3,13,24,4,3,0,1,1
Bamberg_3,13,25,4,2,0,1,1
Bamberg_3,13,26,3,2,0,1,1
Bamberg_3,13,27,4,1,0,1,1
Bamberg_3,13,28,1,0,0,1,1
Bamberg_3,13,29,2,2,0,1,1
Bamberg_3,13,30,2,1,0,1,1
Bamberg_3,14,3,4,2,0,0,0
Bamberg_3,14,4,4,1,0,0,0
Bamberg_3,14,5,4,1,0,0,0
Bamberg_3,14,6,4,1,0,0,0
Bamberg_3,14,7,5,2,0,0,0
Bamberg_3,14,8,6,3,0,0,0
Bamberg_3,14,9,6,2,0,0,0
Bamberg_3,14,10,2,1,0,0,0
Bamberg_3,14,11,4,2,0,0,0
Bamberg_3,14,12,5,2,0,0,0
Bamberg_3,14,13,2,1,0,0,0
Bamberg_3,14,14,5,2,0,0,0
Bamberg_3,14,15,5,2,0,0,0
Bamberg_3,14,16,5,1,0,0,0
Bamberg_3,14,17,5,2,0,0,0
Bamberg_3,14,18,5,3,0,0,0
Bamberg_3,14,19,8,3,0,0,0
Bamberg_3,14,20,4,3,0,0,0
Bamberg_3,14,21,4,1,0,0,0
Bamberg_3,14,22,4,0,0,0,0
Bamberg_3,14,23,4,2,0,0,0
Bamberg_3,14,24,3,1,0,0,0
Bamberg_3,14,25,5,3,0,0,0
Bamberg_3,14,26,5,2,0,0,0
Bamberg_3,14,27,5,2,0,0,0
Bamberg_3,14,28,6,4,0,0,0
Bamberg_3,14,29,4,1,0,0,0
Bamberg_3,14,30,4,1,0,0,0
Bamberg_3,15,3,2,0,1,1,1
Bamberg_3,15,4,2,0,1,1,1
Bamberg_3,15,5,2,0,1,1,1
Bamberg_3,15,6,3,1,1,1,1
Bamberg_3,15,7,3,2,1,1,1
Bamberg_3,15,8,1,1,1,1,1
Bamberg_3,15,9,1,0,1,1,1
Bamberg_3,15,10,2,1,1,1,1
Bamberg_3,15,11,2,1,1,1,1
Bamberg_3,15,12,1,0,1,1,1
Bamberg_3,15,13,1,0,1,1,1
Bamberg_3,15,14,4,1,1,1,1
Bamberg_3,15,15,5,2,1,1,0
Bamberg_3,15,16,5,2,1,0,1
Bamberg_3,15,17,4,1,1,1,1
Bamberg_3,15,18,3,2,1,1,1
Bamberg_3,15,19,3,1,1,1,1
Bamberg_3,15,20,2,0,1,1,1
Bamberg_3,15,21,2,1,1,1,1
Bamberg_3,15,22,3,1,1,1,1
Bamberg_3,15,23,1,0,1,1,1
Bamberg_3,15,24,3,1,1,1,0
Bamberg_3,15,25,2,1,1,0,1
Bamberg_3,15,26,1,0,1,1,1
Bamberg_3,15,27,4,0,1,1,1
Bamberg_3,15,28,1,0,1,1,1
Bamberg_3,15,29,2,0,1,1,1
Bamberg_3,15,30,2,0,1,1,1
Bamberg_3,16,3,6,0,0,0,0
Bamberg_3,16,4,6,1,0,0,0
Bamberg_3,16,5,4,1,0,0,0
Bamberg_3,16,6,8,1,0,0,0
Bamberg_3,16,7,5,1,0,0,0
Bamberg_3,16,8,6,3,0,0,0
Bamberg_3,16,9,6,0,0,0,0
Bamberg_3,16,10,8,1,0,0,0
Bamberg_3,16,11,3,0,0,0,0
Bamberg_3,16,12,7,0,0,0,0
Bamberg_3,16,13,5,0,0,0,0
Bamberg_3,16,14,9,2,0,0,0
Bamberg_3,16,15,8,1,0,0,0
Bamberg_3,16,16,6,2,0,0,0
Bamberg_3,16,17,7,0,0,0,0
Bamberg_3,16,18,6,1,0,0,0
Bamberg_3,16,19,9,1,0,0,0
Bamberg_3,16,20,9,2,0,0,0
Bamberg_3,16,21,7,0,0,0,0
Bamberg_3,16,22,6,2,0,0,0
Bamberg_3,16,23,6,0,0,0,0
Bamberg_3,16,24,10,2,0,0,0
Bamberg_3,16,25,7,2,0,0,0
Bamberg_3,16,26,4,1,0,0,0
Bamberg_3,16,27,2,1,0,0,0
Bamberg_3,16,28,6,2,0,0,0
Bamberg_3,16,29,4,2,0,0,0
Bamberg_3,16,30,5,2,0,0,0
Bamberg_3,17,3,4,1,0,0,0
Bamberg_3,17,4,3,1,0,0,0
Bamberg_3,17,5,5,2,0,0,0
Bamberg_3,17,6,5,2,0,0,0
Bamberg_3,17,7,6,3,0,0,0
Bamberg_3,17,8,5,2,0,0,0
Bamberg_3,17,9,2,0,0,0,0
Bamberg_3,17,10,3,1,0,0,0
Bamberg_3,17,11,4,1,0,0,0
Bamberg_3,17,12,5,2,0,0,0
Bamberg_3,17,13,2,1,0,0,0
Bamberg_3,17,14,4,1,0,0,0
Bamberg_3,17,15,5,2,0,0,0
Bamberg_3,17,16,5,1,0,0,0
Bamberg_3,17,17,7,2,0,0,0
Bamberg_3,17,18,4,1,0,0,0
Bamberg_3,17,19,2,0,0,0,0
Bamberg_3,17,20,3,0,0,0,0
Bamberg_3,17,21,4,2,0,0,0
Bamberg_3,17,22,4,1,0,0,0
Bamberg_3,17,23,5,2,0,0,0
Bamberg_3,17,24,5,2,0,0,0
Bamberg_3,17,25,3,0,0,0,0
Bamberg_3,17,26,2,1,0,0,0
Bamberg_3,17,27,5,1,0,0,0
Bamberg_3,17,28,4,1,0,0,0
Bamberg_3,17,29,4,2,0,0,0
Bamberg_3,17,30,5,2,0,0,0
Bamberg_3,18,3,4,0,0,0,0
Bamberg_3,18,4,5,1,0,0,0
Bamberg_3,18,5,3,0,0,0,0
Bamberg_3,18,6,1,0,0,0,0
Bamberg_3,18,7,3,1,0,0,0
Bamberg_3,18,8,5,1,0,0,0
Bamberg_3,18,9,4,1,0,0,0
Bamberg_3,18,10,5,1,0,0,0
Bamberg_3,18,11,4,0,0,0,0
Bamberg_3,18,12,4,1,0,0,1
Bamberg_3,18,13,2,1,0,1,0
Bamberg_3,18,14,3,1,0,0,0
Bamberg_3,18,15,7,2,0,0,0
Bamberg_3,18,16,3,2,0,0,0
Bamberg_3,18,17,1,0,0,0,0
Bamberg_3,18,18,3,1,0,0,0
Bamberg_3,18,19,1,0,0,0,0
Bamberg_3,18,20,4,2,0,0,0
Bamberg_3,18,21,5,1,0,0,0
Bamberg_3,18,22,6,1,0,0,0
Bamberg_3,18,23,7,1,0,0,0
Bamberg_3,18,24,5,0,0,0,0
Bamberg_3,18,25,5,1,0,0,0
Bamberg_3,18,26,6,0,0,0,0
Bamberg_3,18,27,3,1,0,0,0
Bamberg_3,18,28,5,2,0,0,0
Bamberg_3,18,29,5,2,0,0,0
Bamberg_3,18,30,3,0,0,0,0
Bamberg_3,19,3,8,1,0,0,0
Bamberg_3,19,4,6,2,0,0,0
Bamberg_3,19,5,6,1,0,0,0
Bamberg_3,19,6,2,0,0,0,0
Bamberg_3,19,7,7,3,0,0,0
Bamberg_3,19,8,7,2,0,0,0
Bamberg_3,19,9,4,3,0,0,0
Bamberg_3,19,10,5,3,0,0,0
Bamberg_3,19,11,3,1,0,0,0
Bamberg_3,19,12,8,4,0,0,0
Bamberg_3,19,13,8,5,0,0,0
Bamberg_3,19,14,7,4,0,0,0
Bamberg_3,19,15,8,3,0,0,0
Bamberg_3,19,16,2,2,0,0,0
Bamberg_3,19,17,6,3,0,0,0
Bamberg_3,19,18,6,1,0,0,0
Bamberg_3,19,19,4,1,0,0,0
Bamberg_3,19,20,5,2,0,0,0
Bamberg_3,19,21,8,3,0,0,0
Bamberg_3,19,22,4,0,0,0,0
Bamberg_3,19,23,8,2,0,0,0
Bamberg_3,19,24,6,2,0,0,0
Bamberg_3,19,25,5,1,0,0,0
Bamberg_3,19,26,5,2,0,0,0
Bamberg_3,19,27,7,4,0,0,0
Bamberg_3,19,28,4,1,0,0,0
Bamberg_3,19,29,4,1,0,0,0
Bamberg_3,19,30,8,5,0,0,0
Bamberg_3,20,3,5,1,1,1,1
Bamberg_3,20,4,7,1,1,1,1
Bamberg_3,20,5,3,2,1,1,1
Bamberg_3,20,6,5,2,1,1,1
Bamberg_3,20,7,3,0,1,1,1
Bamberg_3,20,8,6,4,1,1,1
Bamberg_3,20,9,6,3,1,1,1
Bamberg_3,20,10,4,1,1,1,0
Bamberg_3,20,11,5,2,1,0,1
Bamberg_3,20,12,8,3,1,1,1
Bamberg_3,20,13,6,3,1,1,1
Bamberg_3,20,14,5,2,1,1,1
Bamberg_3,20,15,4,2,1,1,1
Bamberg_3,20,16,5,2,1,1,1
Bamberg_3,20,17,4,1,1,1,1
Bamberg_3,20,18,4,2,1,1,1
Bamberg_3,20,19,2,1,1,1,1
Bamberg_3,20,20,3,2,1,1,1
Bamberg_3,20,21,5,2,1,1,1
Bamberg_3,20,22,4,2,1,1,1
Bamberg_3,20,23,3,1,1,1,1
Bamberg_3,20,24,5,2,1,1,1
Bamberg_3,20,25,2,1,1,1,1
Bamberg_3,20,26,6,2,1,1,1
Bamberg_3,20,27,4,2,1,1,1
Bamberg_3,20,28,6,3,1,1,1
Bamberg_3,20,29,3,1,1,1,1
Bamberg_3,20,30,5,3,1,1,1
Bamberg_3,21,3,2,1,1,1,1
Bamberg_3,21,4,4,2,1,1,1
Bamberg_3,21,5,1,1,1,1,1
Bamberg_3,21,6,2,1,1,1,1
Bamberg_3,21,7,2,0,1,1,1
Bamberg_3,21,8,3,0,1,1,1
Bamberg_3,21,9,4,1,1,1,1
Bamberg_3,21,10,6,2,1,1,1
Bamberg_3,21,11,3,2,1,1,1
Bamberg_3,21,12,5,2,1,1,1
Bamberg_3,21,13,4,1,1,1,1
Bamberg_3,21,14,4,2,1,1,1
Bamberg_3,21,15,3,1,1,1,1
Bamberg_3,21,16,5,2,1,1,1
Bamberg_3,21,17,3,2,1,1,1
Bamberg_3,21,18,4,2,1,1,1
Bamberg_3,21,19,4,2,1,1,1
Bamberg_3,21,20,3,1,1,1,1
Bamberg_3,21,21,4,1,1,1,1
Bamberg_3,21,22,3,1,1,1,1
Bamberg_3,21,23,3,1,1,1,1
Bamberg_3,21,24,3,2,1,1,1
Bamberg_3,21,25,3,2,1,1,1
Bamberg_3,21,26,1,0,1,1,1
Bamberg_3,21,27,2,1,1,1,1
Bamberg_3,21,28,3,1,1,1,1
Bamberg_3,21,29,1,0,1,1,1
Bamberg_3,21,30,4,0,1,1,1
Bamberg_3,22,3,2,2,1,1,1
Bamberg_3,22,4,5,2,1,1,1
Bamberg_3,22,5,3,3,1,1,1
Bamberg_3,22,6,3,2,1,1,1
Bamberg_3,22,7,2,1,1,1,1
Bamberg_3,22,8,3,2,1,1,1
Bamberg_3,22,9,4,3,1,1,1
Bamberg_3,22,10,3,1,1,1,1
Bamberg_3,22,11,3,3,1,1,1
Bamberg_3,22,12,5,4,1,1,1
Bamberg_3,22,13,5,3,1,1,1
Bamberg_3,22,14,3,1,1,1,1
Bamberg_3,22,15,3,1,1,1,1
Bamberg_3,22,16,6,4,1,1,1
Bamberg_3,22,17,5,4,1,1,1
Bamberg_3,22,18,5,3,1,1,1
Bamberg_3,22,19,4,3,1,1,1
Bamberg_3,22,20,4,3,1,1,1
Bamberg_3,22,21,2,0,1,1,1
Bamberg_3,22,22,3,2,1,1,0
Bamberg_3,22,23,2,1,1,0,1
Bamberg_3,22,24,5,3,1,1,1
Bamberg_3,22,25,5,5,1,1,1
Bamberg_3,22,26,1,0,1,1,1
Bamberg_3,22,27,4,2,1,1,1
Bamberg_3,22,28,4,2,1,1,1
Bamberg_3,22,29,2,2,1,1,1
Bamberg_3,22,30,3,1,1,1,1
Bamberg_3,23,3,1,0,0,0,0
Bamberg_3,23,4,4,3,0,0,0
Bamberg_3,23,5,6,1,0,0,0
Bamberg_3,23,6,4,1,0,0,0
Bamberg_3,23,7,3,0,0,0,0
Bamberg_3,23,8,2,0,0,0,0
Bamberg_3,23,9,3,0,0,0,0
Bamberg_3,23,10,4,0,0,0,1
Bamberg_3,23,11,6,1,0,1,1
Bamberg_3,23,12,4,2,0,1,0
Bamberg_3,23,13,4,0,0,0,1
Bamberg_3,23,14,4,2,0,1,1
Bamberg_3,23,15,5,1,0,1,1
Bamberg_3,23,16,3,3,0,1,1
Bamberg_3,23,17,5,1,0,1,1
Bamberg_3,23,18,5,2,0,1,1
