study_id,agent_id,day,activate_friends,choice_1_friends,initial_choice,last_choice,choice
Bamberg_3,3,7,7,3,0,0,0
Bamberg_3,3,8,8,4,0,0,0
Bamberg_3,3,9,6,1,0,0,0
Bamberg_3,3,10,7,1,0,0,0
Bamberg_3,3,11,6,2,0,0,0
Bamberg_3,3,12,9,3,0,0,0
Bamberg_3,3,13,5,2,0,0,0
Bamberg_3,3,14,2,2,0,0,0
Bamberg_3,3,15,8,2,0,0,0
Bamberg_3,3,16,2,0,0,0,0
Bamberg_3,3,17,6,0,0,0,0
Bamberg_3,3,18,5,1,0,0,0
Bamberg_3,3,19,7,2,0,0,0
Bamberg_3,3,20,4,1,0,0,0
Bamberg_3,3,21,7,3,0,0,0
Bamberg_3,3,22,6,2,0,0,0
Bamberg_3,3,23,6,1,0,0,0
Bamberg_3,3,24,6,2,0,0,0
Bamberg_3,3,25,4,0,0,0,0
Bamberg_3,3,26,7,3,0,0,0
Bamberg_3,3,27,6,2,0,0,0
Bamberg_3,3,28,9,3,0,0,0
Bamberg_3,3,29,7,4,0,0,0
Bamberg_3,3,30,9,4,0,0,0
Bamberg_3,4,3,14,3,0,0,0
Bamberg_3,4,4,13,2,0,0,0
Bamberg_3,4,5,11,0,0,0,0
Bamberg_3,4,6,12,2,0,0,0
Bamberg_3,4,7,14,2,0,0,0
Bamberg_3,4,8,12,4,0,0,0
Bamberg_3,4,9,12,2,0,0,0
Bamberg_3,4,10,11,2,0,0,0
Bamberg_3,4,11,10,3,0,0,0
Bamberg_3,4,12,14,3,0,0,0
Bamberg_3,4,13,10,1,0,0,0
Bamberg_3,4,14,10,1,0,0,0
Bamberg_3,4,15,9,2,0,0,0
Bamberg_3,4,16,12,1,0,0,0
Bamberg_3,4,17,10,1,0,0,0
Bamberg_3,4,18,12,4,0,0,0
Bamberg_3,4,19,14,1,0,0,0
Bamberg_3,4,20,12,2,0,0,0
Bamberg_3,4,21,8,2,0,0,0
Bamberg_3,4,22,13,1,0,0,0
Bamberg_3,4,23,10,0,0,0,0
Bamberg_3,4,24,9,2,0,0,0
Bamberg_3,4,25,12,2,0,0,0
Bamberg_3,4,26,5,0,0,0,0
Bamberg_3,4,27,11,5,0,0,0
Bamberg_3,4,28,8,1,0,0,0
Bamberg_3,4,29,9,3,0,0,0
Bamberg_3,4,30,12,3,0,0,0
Bamberg_3,5,3,4,2,1,1,1
Bamberg_3,5,4,3,0,1,1,0
Bamberg_3,5,5,3,2,1,0,1
Bamberg_3,5,6,3,1,1,1,1
Bamberg_3,5,7,5,3,1,1,1
Bamberg_3,5,8,5,1,1,1,1
Bamberg_3,5,9,4,2,1,1,1
Bamberg_3,5,10,6,2,1,1,1
Bamberg_3,5,11,4,2,1,1,1
Bamberg_3,5,12,5,1,1,1,1
Bamberg_3,5,13,4,1,1,1,1
Bamberg_3,5,14,3,1,1,1,1
Bamberg_3,5,15,5,2,1,1,1
Bamberg_3,5,16,3,1,1,1,1
Bamberg_3,5,17,5,1,1,1,1
Bamberg_3,5,18,5,2,1,1,1
Bamberg_3,5,19,4,0,1,1,1
Bamberg_3,5,20,4,1,1,1,1
Bamberg_3,5,21,2,1,1,1,1
Bamberg_3,5,22,0,0,1,1,1
Bamberg_3,5,23,3,1,1,1,1
Bamberg_3,5,24,5,2,1,1,1
Bamberg_3,5,25,3,1,1,1,1
Bamberg_3,5,26,4,1,1,1,1
Bamberg_3,5,27,6,2,1,1,1
Bamberg_3,5,28,4,1,1,1,1
Bamberg_3,5,29,4,1,1,1,1
Bamberg_3,5,30,2,1,1,1,1
Bamberg_3,6,3,12,3,1,1,1
Bamberg_3,6,4,9,4,1,1,1
Bamberg_3,6,5,9,3,1,1,1
Bamberg_3,6,6,9,4,1,1,1
Bamberg_3,6,7,8,2,1,1,1
Bamberg_3,6,8,14,4,1,1,1
Bamberg_3,6,9,13,6,1,1,1
Bamberg_3,6,10,7,1,1,1,1
Bamberg_3,6,11,14,3,1,1,1
Bamberg_3,6,12,6,2,1,1,1
Bamberg_3,6,13,12,4,1,1,1
Bamberg_3,6,14,10,3,1,1,1
Bamberg_3,6,15,10,2,1,1,1
Bamberg_3,6,16,10,4,1,1,1
Bamberg_3,6,17,14,4,1,1,1
Bamberg_3,6,18,13,3,1,1,1
Bamberg_3,6,19,5,0,1,1,1
Bamberg_3,6,20,10,2,1,1,1
Bamberg_3,6,21,16,6,1,1,1
Bamberg_3,6,22,7,1,1,1,1
Bamberg_3,6,23,12,3,1,1,1
Bamberg_3,6,24,11,5,1,1,1
Bamberg_3,6,25,10,3,1,1,1
Bamberg_3,6,26,12,3,1,1,1
Bamberg_3,6,27,13,4,1,1,1
Bamberg_3,6,28,13,5,1,1,1
Bamberg_3,6,29,12,5,1,1,1
Bamberg_3,6,30,8,5,1,1,1
Bamberg_3,7,3,9,2,0,0,0
Bamberg_3,7,4,9,1,0,0,0
Bamberg_3,7,5,5,2,0,0,0
Bamberg_3,7,6,12,2,0,0,1
Bamberg_3,7,7,6,1,0,1,0
Bamberg_3,7,8,12,5,0,0,0
Bamberg_3,7,9,6,2,0,0,0
Bamberg_3,7,10,11,3,0,0,0
Bamberg_3,7,11,8,4,0,0,0
Bamberg_3,7,12,10,3,0,0,0
Bamberg_3,7,13,8,4,0,0,0
Bamberg_3,7,14,6,1,0,0,0
Bamberg_3,7,15,9,4,0,0,0
Bamberg_3,7,16,10,3,0,0,0
Bamberg_3,7,17,8,3,0,0,0
Bamberg_3,7,18,7,3,0,0,0
Bamberg_3,7,19,6,1,0,0,0
Bamberg_3,7,20,9,4,0,0,0
Bamberg_3,7,21,9,2,0,0,0
Bamberg_3,7,22,11,4,0,0,0
Bamberg_3,7,23,8,5,0,0,0
Bamberg_3,7,24,9,4,0,0,0
Bamberg_3,7,25,5,2,0,0,0
Bamberg_3,7,26,9,4,0,0,0
Bamberg_3,7,27,10,5,0,0,0
Bamberg_3,7,28,9,2,0,0,0
Bamberg_3,7,29,12,2,0,0,0
Bamberg_3,7,30,11,3,0,0,0
Bamberg_3,8,3,11,2,0,0,0
Bamberg_3,8,4,8,1,0,0,0
Bamberg_3,8,5,9,3,0,0,0
Bamberg_3,8,6,10,2,0,0,0
Bamberg_3,8,7,7,0,0,0,0
Bamberg_3,8,8,6,1,0,0,0
Bamberg_3,8,9,9,2,0,0,0
Bamberg_3,8,10,10,0,0,0,0
Bamberg_3,8,11,9,3,0,0,0
Bamberg_3,8,12,9,2,0,0,0
Bamberg_3,8,13,10,1,0,0,0
Bamberg_3,8,14,11,3,0,0,0
Bamberg_3,8,15,12,3,0,0,0
Bamberg_3,8,16,8,2,0,0,0
Bamberg_3,8,17,8,0,0,0,0
Bamberg_3,8,18,7,0,0,0,0
Bamberg_3,8,19,8,1,0,0,0
Bamberg_3,8,20,9,3,0,0,0
Bamberg_3,8,21,11,2,0,0,0
Bamberg_3,8,22,6,2,0,0,0
Bamberg_3,8,23,7,1,0,0,0
Bamberg_3,8,24,10,1,0,0,0
Bamberg_3,8,25,7,1,0,0,0
Bamberg_3,8,26,10,1,0,0,0
Bamberg_3,8,27,12,5,0,0,0
Bamberg_3,8,28,10,1,0,0,0
Bamberg_3,8,29,12,2,0,0,0
Bamberg_3,8,30,10,2,0,0,0
Bamberg_3,9,3,16,4,0,0,0
Bamberg_3,9,4,14,5,0,0,0
Bamberg_3,9,5,13,5,0,0,0
Bamberg_3,9,6,10,2,0,0,0
Bamberg_3,9,7,14,5,0,0,0
Bamberg_3,9,8,12,3,0,0,0
Bamberg_3,9,9,18,7,0,0,0
Bamberg_3,9,10,15,6,0,0,1
Bamberg_3,9,11,13,4,0,1,0
Bamberg_3,9,12,18,6,0,0,0
Bamberg_3,9,13,18,6,0,0,0
Bamberg_3,9,14,18,3,0,0,0
Bamberg_3,9,15,15,4,0,0,0
Bamberg_3,9,16,17,5,0,0,0
Bamberg_3,9,17,14,5,0,0,0
Bamberg_3,9,18,15,7,0,0,0
Bamberg_3,9,19,17,7,0,0,0
Bamberg_3,9,20,18,5,0,0,0
Bamberg_3,9,21,14,6,0,0,0
Bamberg_3,9,22,12,4,0,0,0
Bamberg_3,9,23,15,4,0,0,0
Bamberg_3,9,24,16,6,0,0,0
Bamberg_3,9,25,16,7,0,0,0
Bamberg_3,9,26,12,4,0,0,0
Bamberg_3,9,27,13,7,0,0,0
Bamberg_3,9,28,13,6,0,0,0
Bamberg_3,9,29,15,7,0,0,0
Bamberg_3,9,30,16,6,0,0,0
Bamberg_3,10,3,3,0,0,0,0
Bamberg_3,10,4,7,1,0,0,0
Bamberg_3,10,5,8,2,0,0,0
Bamberg_3,10,6,5,2,0,0,0
Bamberg_3,10,7,5,0,0,0,0
Bamberg_3,10,8,6,1,0,0,0
Bamberg_3,10,9,2,1,0,0,0
Bamberg_3,10,10,7,2,0,0,0
Bamberg_3,10,11,7,4,0,0,0
Bamberg_3,10,12,9,2,0,0,0
Bamberg_3,10,13,9,3,0,0,0
Bamberg_3,10,14,7,2,0,0,0
Bamberg_3,10,15,10,3,0,0,0
Bamberg_3,10,16,6,1,0,0,0
Bamberg_3,10,17,6,2,0,0,0
Bamberg_3,10,18,5,1,0,0,0
Bamberg_3,10,19,7,1,0,0,0
Bamberg_3,10,20,8,2,0,0,0
Bamberg_3,10,21,7,3,0,0,0
Bamberg_3,10,22,8,0,0,0,0
Bamberg_3,10,23,7,2,0,0,0
Bamberg_3,10,24,6,1,0,0,0
Bamberg_3,10,25,8,1,0,0,0
Bamberg_3,10,26,6,3,0,0,0
Bamberg_3,10,27,7,3,0,0,0
Bamberg_3,10,28,6,3,0,0,0
Bamberg_3,10,29,9,4,0,0,0
Bamberg_3,10,30,5,3,0,0,0
Bamberg_3,11,3,4,1,0,0,0
Bamberg_3,11,4,6,1,0,0,0
Bamberg_3,11,5,5,1,0,0,0
Bamberg_3,11,6,7,1,0,0,0
Bamberg_3,11,7,6,0,0,0,0
Bamberg_3,11,8,3,0,0,0,0
Bamberg_3,11,9,5,1,0,0,0
Bamberg_3,11,10,7,1,0,0,0
Bamberg_3,11,11,3,0,0,0,0
Bamberg_3,11,12,9,2,0,0,1
Bamberg_3,11,13,8,2,0,1,0
Bamberg_3,11,14,7,2,0,0,0
Bamberg_3,11,15,4,1,0,0,0
Bamberg_3,11,16,6,1,0,0,0
Bamberg_3,11,17,3,2,0,0,0
Bamberg_3,11,18,4,1,0,0,0
Bamberg_3,11,19,7,1,0,0,0
Bamberg_3,11,20,2,1,0,0,0
Bamberg_3,11,21,6,1,0,0,0
Bamberg_3,11,22,5,0,0,0,0
Bamberg_3,11,23,6,2,0,0,0
Bamberg_3,11,24,7,1,0,0,0
Bamberg_3,11,25,8,1,0,0,0
Bamberg_3,11,26,3,0,0,0,0
Bamberg_3,11,27,6,2,0,0,0
Bamberg_3,11,28,6,2,0,0,0
Bamberg_3,11,29,8,1,0,0,0
Bamberg_3,11,30,3,1,0,0,0
Bamberg_3,12,3,3,1,0,0,0
Bamberg_3,12,4,7,2,0,0,0
Bamberg_3,12,5,6,1,0,0,0
Bamberg_3,12,6,9,2,0,0,0
Bamberg_3,12,7,4,1,0,0,0
Bamberg_3,12,8,1,1,0,0,0
Bamberg_3,12,9,5,1,0,0,0
Bamberg_3,12,10,7,1,0,0,0
Bamberg_3,12,11,6,1,0,0,0
Bamberg_3,12,12,3,1,0,0,0
Bamberg_3,12,13,5,0,0,0,0
Bamberg_3,12,14,6,1,0,0,0
Bamberg_3,12,15,5,1,0,0,0
Bamberg_3,12,16,4,0,0,0,0
Bamberg_3,12,17,4,2,0,0,0
Bamberg_3,12,18,5,2,0,0,0
Bamberg_3,12,19,4,2,0,0,0
Bamberg_3,12,20,5,1,0,0,0
Bamberg_3,12,21,3,0,0,0,0
Bamberg_3,12,22,7,1,0,0,0
Bamberg_3,12,23,4,1,0,0,0
Bamberg_3,12,24,5,1,0,0,0
Bamberg_3,12,25,7,2,0,0,0
Bamberg_3,12,26,6,3,0,0,0
Bamberg_3,12,27,8,3,0,0,0
Bamberg_3,12,28,4,3,0,0,0
Bamberg_3,12,29,3,0,0,0,0
Bamberg_3,12,30,2,0,0,0,0
Bamberg_3,13,3,6,1,0,0,0
Bamberg_3,13,4,10,3,0,0,0
Bamberg_3,13,5,8,3,0,0,0
Bamberg_3,13,6,6,1,0,0,0
Bamberg_3,13,7,8,3,0,0,0
Bamberg_3,13,8,8,4,0,0,0
Bamberg_3,13,9,5,2,0,0,0
Bamberg_3,13,10,8,3,0,0,0
Bamberg_3,13,11,8,4,0,0,0
Bamberg_3,13,12,6,2,0,0,0
Bamberg_3,13,13,6,3,0,0,0
Bamberg_3,13,14,7,4,0,0,0
Bamberg_3,13,15,5,1,0,0,0
Bamberg_3,13,16,5,2,0,0,0
Bamberg_3,13,17,10,5,0,0,0
Bamberg_3,13,18,9,4,0,0,0
Bamberg_3,13,19,6,2,0,0,0
Bamberg_3,13,20,6,4,0,0,0
Bamberg_3,13,21,8,4,0,0,0
Bamberg_3,13,22,8,3,0,0,0
Bamberg_3,13,23,7,2,0,0,0
Bamberg_3,13,24,5,0,0,0,0
Bamberg_3,13,25,5,3,0,0,0
Bamberg_3,13,26,7,3,0,0,0
Bamberg_3,13,27,5,3,0,0,0
Bamberg_3,13,28,4,2,0,0,0
Bamberg_3,13,29,6,4,0,0,0
Bamberg_3,13,30,4,3,0,0,0
Bamberg_3,14,3,5,1,0,0,0
Bamberg_3,14,4,3,0,0,0,0
Bamberg_3,14,5,1,0,0,0,0
Bamberg_3,14,6,3,0,0,0,0
Bamberg_3,14,7,3,2,0,0,0
Bamberg_3,14,8,4,2,0,0,0
Bamberg_3,14,9,3,1,0,0,0
Bamberg_3,14,10,4,2,0,0,0
Bamberg_3,14,11,2,1,0,0,0
Bamberg_3,14,12,2,1,0,0,0
Bamberg_3,14,13,3,1,0,0,0
Bamberg_3,14,14,6,2,0,0,1
Bamberg_3,14,15,5,1,0,1,0
Bamberg_3,14,16,3,1,0,0,0
Bamberg_3,14,17,6,2,0,0,0
Bamberg_3,14,18,4,1,0,0,0
Bamberg_3,14,19,4,2,0,0,0
Bamberg_3,14,20,3,0,0,0,0
Bamberg_3,14,21,5,0,0,0,0
Bamberg_3,14,22,5,1,0,0,0
Bamberg_3,14,23,1,0,0,0,0
Bamberg_3,14,24,5,1,0,0,0
Bamberg_3,14,25,3,1,0,0,0
Bamberg_3,14,26,7,2,0,0,0
Bamberg_3,14,27,4,2,0,0,0
Bamberg_3,14,28,5,0,0,0,0
Bamberg_3,14,29,2,1,0,0,0
Bamberg_3,14,30,5,0,0,0,0
Bamberg_3,15,3,5,0,1,1,1
Bamberg_3,15,4,4,0,1,1,1
Bamberg_3,15,5,6,1,1,1,1
Bamberg_3,15,6,5,0,1,1,1
Bamberg_3,15,7,1,0,1,1,1
Bamberg_3,15,8,6,1,1,1,1
Bamberg_3,15,9,4,0,1,1,0
Bamberg_3,15,10,3,0,1,0,1
Bamberg_3,15,11,2,1,1,1,1
Bamberg_3,15,12,3,0,1,1,1
Bamberg_3,15,13,5,2,1,1,1
Bamberg_3,15,14,3,1,1,1,1
Bamberg_3,15,15,3,1,1,1,1
Bamberg_3,15,16,4,1,1,1,1
Bamberg_3,15,17,1,1,1,1,1
Bamberg_3,15,18,2,1,1,1,1
Bamberg_3,15,19,1,0,1,1,1
Bamberg_3,15,20,4,0,1,1,1
Bamberg_3,15,21,4,1,1,1,1
Bamberg_3,15,22,2,1,1,1,1
Bamberg_3,15,23,2,0,1,1,1
Bamberg_3,15,24,2,1,1,1,1
Bamberg_3,15,25,3,1,1,1,1
Bamberg_3,15,26,3,1,1,1,1
Bamberg_3,15,27,4,0,1,1,1
Bamberg_3,15,28,1,1,1,1,1
Bamberg_3,15,29,6,2,1,1,1
Bamberg_3,15,30,3,1,1,1,1
Bamberg_3,16,3,3,0,0,0,0
Bamberg_3,16,4,7,3,0,0,0
Bamberg_3,16,5,7,2,0,0,0
Bamberg_3,16,6,6,3,0,0,0
Bamberg_3,16,7,7,2,0,0,1
Bamberg_3,16,8,8,4,0,1,1
Bamberg_3,16,9,3,0,0,1,1
Bamberg_3,16,10,6,2,0,1,1
Bamberg_3,16,11,8,4,0,1,1
Bamberg_3,16,12,4,2,0,1,1
Bamberg_3,16,13,8,2,0,1,1
Bamberg_3,16,14,7,3,0,1,1
Bamberg_3,16,15,7,3,0,1,1
Bamberg_3,16,16,11,4,0,1,1
Bamberg_3,16,17,6,3,0,1,1
Bamberg_3,16,18,6,1,0,1,1
Bamberg_3,16,19,5,2,0,1,1
Bamberg_3,16,20,8,1,0,1,1
Bamberg_3,16,21,7,3,0,1,1
Bamberg_3,16,22,8,5,0,1,1
Bamberg_3,16,23,5,1,0,1,1
Bamberg_3,16,24,9,4,0,1,1
Bamberg_3,16,25,9,3,0,1,1
Bamberg_3,16,26,8,2,0,1,1
Bamberg_3,16,27,6,3,0,1,1
Bamberg_3,16,28,8,5,0,1,1
Bamberg_3,16,29,8,3,0,1,1
Bamberg_3,16,30,9,5,0,1,1
Bamberg_3,17,3,5,0,0,0,0
Bamberg_3,17,4,4,0,0,0,0
Bamberg_3,17,5,5,0,0,0,0
Bamberg_3,17,6,5,0,0,0,0
Bamberg_3,17,7,7,1,0,0,0
Bamberg_3,17,8,5,0,0,0,0
Bamberg_3,17,9,5,0,0,0,0
Bamberg_3,17,10,8,1,0,0,0
Bamberg_3,17,11,6,0,0,0,0
Bamberg_3,17,12,6,1,0,0,0
Bamberg_3,17,13,4,0,0,0,0
Bamberg_3,17,14,6,1,0,0,0
Bamberg_3,17,15,6,2,0,0,0
Bamberg_3,17,16,6,1,0,0,0
Bamberg_3,17,17,5,1,0,0,0
Bamberg_3,17,18,8,0,0,0,0
Bamberg_3,17,19,5,0,0,0,0
Bamberg_3,17,20,6,1,0,0,0
Bamberg_3,17,21,5,1,0,0,0
Bamberg_3,17,22,4,0,0,0,0
Bamberg_3,17,23,6,0,0,0,0
Bamberg_3,17,24,7,0,0,0,0
Bamberg_3,17,25,3,0,0,0,0
Bamberg_3,17,26,7,1,0,0,0
Bamberg_3,17,27,6,0,0,0,0
Bamberg_3,17,28,8,1,0,0,0
Bamberg_3,17,29,2,0,0,0,0
Bamberg_3,17,30,6,0,0,0,0
Bamberg_3,18,3,8,3,0,0,0
Bamberg_3,18,4,8,2,0,0,0
Bamberg_3,18,5,11,4,0,0,0
Bamberg_3,18,6,8,4,0,0,0
Bamberg_3,18,7,7,1,0,0,0
Bamberg_3,18,8,7,3,0,0,0
Bamberg_3,18,9,7,2,0,0,0
Bamberg_3,18,10,10,4,0,0,0
Bamberg_3,18,11,9,3,0,0,0
Bamberg_3,18,12,5,0,0,0,0
Bamberg_3,18,13,8,4,0,0,0
Bamberg_3,18,14,5,1,0,0,0
Bamberg_3,18,15,8,3,0,0,0
Bamberg_3,18,16,11,3,0,0,0
Bamberg_3,18,17,8,4,0,0,0
Bamberg_3,18,18,10,4,0,0,1
Bamberg_3,18,19,8,3,0,1,0
Bamberg_3,18,20,6,1,0,0,0
Bamberg_3,18,21,6,2,0,0,0
Bamberg_3,18,22,9,4,0,0,0
Bamberg_3,18,23,6,4,0,0,0
Bamberg_3,18,24,9,4,0,0,0
Bamberg_3,18,25,9,4,0,0,0
Bamberg_3,18,26,5,2,0,0,0
Bamberg_3,18,27,9,5,0,0,0
Bamberg_3,18,28,4,3,0,0,0
Bamberg_3,18,29,8,5,0,0,0
Bamberg_3,18,30,6,4,0,0,0
Bamberg_3,19,3,6,2,0,0,0
Bamberg_3,19,4,3,0,0,0,0
Bamberg_3,19,5,4,1,0,0,0
Bamberg_3,19,6,5,1,0,0,0
Bamberg_3,19,7,6,1,0,0,0
Bamberg_3,19,8,3,0,0,0,0
Bamberg_3,19,9,4,2,0,0,0
Bamberg_3,19,10,4,1,0,0,0
Bamberg_3,19,11,4,2,0,0,0
Bamberg_3,19,12,7,2,0,0,0
Bamberg_3,19,13,4,0,0,0,0
Bamberg_3,19,14,3,1,0,0,0
Bamberg_3,19,15,5,1,0,0,0
Bamberg_3,19,16,5,2,0,0,0
Bamberg_3,19,17,3,0,0,0,0
Bamberg_3,19,18,5,2,0,0,0
Bamberg_3,19,19,5,3,0,0,0
Bamberg_3,19,20,2,0,0,0,0
Bamberg_3,19,21,4,1,0,0,0
Bamberg_3,19,22,4,2,0,0,0
Bamberg_3,19,23,3,0,0,0,0
Bamberg_3,19,24,4,0,0,0,0
Bamberg_3,19,25,4,0,0,0,0
Bamberg_3,19,26,3,2,0,0,1
Bamberg_3,19,27,5,2,0,1,0
Bamberg_3,19,28,3,1,0,0,0
Bamberg_3,19,29,2,0,0,0,0
Bamberg_3,19,30,6,2,0,0,0
Bamberg_3,20,3,3,0,1,1,1
Bamberg_3,20,4,4,2,1,1,1
Bamberg_3,20,5,4,2,1,1,1
Bamberg_3,20,6,6,3,1,1,1
Bamberg_3,20,7,4,1,1,1,1
Bamberg_3,20,8,5,1,1,1,1
Bamberg_3,20,9,6,3,1,1,1
Bamberg_3,20,10,5,1,1,1,1
Bamberg_3,20,11,6,3,1,1,1
Bamberg_3,20,12,6,3,1,1,1
Bamberg_3,20,13,3,1,1,1,1
Bamberg_3,20,14,4,1,1,1,1
Bamberg_3,20,15,4,3,1,1,1
Bamberg_3,20,16,2,0,1,1,1
Bamberg_3,20,17,3,2,1,1,1
Bamberg_3,20,18,5,2,1,1,1
Bamberg_3,20,19,3,2,1,1,1
Bamberg_3,20,20,5,3,1,1,1
Bamberg_3,20,21,6,2,1,1,1
Bamberg_3,20,22,4,2,1,1,1
Bamberg_3,20,23,3,1,1,1,1
Bamberg_3,20,24,3,2,1,1,1
Bamberg_3,20,25,5,1,1,1,1
Bamberg_3,20,26,5,1,1,1,1
Bamberg_3,20,27,5,2,1,1,1
Bamberg_3,20,28,4,2,1,1,1
Bamberg_3,20,29,4,3,1,1,1
Bamberg_3,20,30,6,4,1,1,1
Bamberg_3,21,3,7,3,1,1,1
Bamberg_3,21,4,8,3,1,1,1
Bamberg_3,21,5,3,1,1,1,1
Bamberg_3,21,6,6,1,1,1,1
Bamberg_3,21,7,4,1,1,1,1
Bamberg_3,21,8,6,2,1,1,1
Bamberg_3,21,9,8,2,1,1,1
Bamberg_3,21,10,5,2,1,1,1
Bamberg_3,21,11,5,3,1,1,1
Bamberg_3,21,12,4,1,1,1,1
Bamberg_3,21,13,6,3,1,1,1
Bamberg_3,21,14,5,2,1,1,1
Bamberg_3,21,15,6,2,1,1,1
Bamberg_3,21,16,6,3,1,1,1
Bamberg_3,21,17,7,1,1,1,1
Bamberg_3,21,18,6,2,1,1,1
Bamberg_3,21,19,6,0,1,1,1
Bamberg_3,21,20,5,2,1,1,1
Bamberg_3,21,21,7,3,1,1,1
Bamberg_3,21,22,4,0,1,1,1
Bamberg_3,21,23,6,2,1,1,1
Bamberg_3,21,24,7,3,1,1,1
Bamberg_3,21,25,5,1,1,1,1
Bamberg_3,21,26,4,1,1,1,1
Bamberg_3,21,27,4,1,1,1,1
Bamberg_3,21,28,4,0,1,1,1
Bamberg_3,21,29,3,0,1,1,1
Bamberg_3,21,30,4,1,1,1,1
Bamberg_3,22,3,2,0,1,1,1
Bamberg_3,22,4,3,1,1,1,1
Bamberg_3,22,5,5,1,1,1,1
Bamberg_3,22,6,3,1,1,1,1
Bamberg_3,22,7,3,0,1,1,1
Bamberg_3,22,8,3,2,1,1,1
Bamberg_3,22,9,1,1,1,1,1
Bamberg_3,22,10,2,1,1,1,1
Bamberg_3,22,11,1,0,1,1,1
Bamberg_3,22,12,2,1,1,1,1
Bamberg_3,22,13,2,1,1,1,1
Bamberg_3,22,14,4,2,1,1,1
Bamberg_3,22,15,2,1,1,1,1
Bamberg_3,22,16,2,2,1,1,1
Bamberg_3,22,17,2,2,1,1,1
Bamberg_3,22,18,1,0,1,1,1
Bamberg_3,22,19,3,1,1,1,1
Bamberg_3,22,20,2,0,1,1,1
Bamberg_3,22,21,3,1,1,1,1
Bamberg_3,22,22,3,1,1,1,1
Bamberg_3,22,23,4,2,1,1,1
Bamberg_3,22,24,4,3,1,1,1
Bamberg_3,22,25,1,0,1,1,1
Bamberg_3,22,26,1,0,1,1,1
Bamberg_3,22,27,3,1,1,1,1
Bamberg_3,22,28,3,2,1,1,1
Bamberg_3,22,29,2,1,1,1,1
Bamberg_3,22,30,2,1,1,1,1
Bamberg_3,23,3,4,0,0,0,0
Bamberg_3,23,4,5,0,0,0,0
Bamberg_3,23,5,7,1,0,0,0
Bamberg_3,23,6,3,0,0,0,0
Bamberg_3,23,7,5,0,0,0,0
Bamberg_3,23,8,5,1,0,0,0
Bamberg_3,23,9,3,0,0,0,0
Bamberg_3,23,10,4,0,0,0,0
Bamberg_3,23,11,2,0,0,0,0
Bamberg_3,23,12,2,0,0,0,0
Bamberg_3,23,13,3,1,0,0,0
Bamberg_3,23,14,3,0,0,0,0
Bamberg_3,23,15,6,2,0,0,0
Bamberg_3,23,16,4,0,0,0,0
Bamberg_3,23,17,4,0,0,0,0
Bamberg_3,23,18,6,1,0,0,0
